date,state,district,pincode,demo_age_5_17,demo_age_17_
19-09-2025,Tamil Nadu,Krishnagiri,636902,0,2
20-09-2025,Tamil Nadu,Krishnagiri,635001,5,9
20-09-2025,Tamil Nadu,Krishnagiri,635101,0,2
20-09-2025,Tamil Nadu,Krishnagiri,635102,4,10
20-09-2025,Tamil Nadu,Krishnagiri,635104,1,18
20-09-2025,Tamil Nadu,Krishnagiri,635106,0,3
20-09-2025,Tamil Nadu,Krishnagiri,635116,2,8
20-09-2025,Tamil Nadu,Krishnagiri,635204,3,5
20-09-2025,Tamil Nadu,Krishnagiri,635307,2,6
13-10-2025,Tamil Nadu,Krishnagiri,635104,1,7
13-10-2025,Tamil Nadu,Krishnagiri,635105,2,6
13-10-2025,Tamil Nadu,Krishnagiri,635110,0,4
13-10-2025,Tamil Nadu,Krishnagiri,635113,3,9
13-10-2025,Tamil Nadu,Krishnagiri,635120,0,1
15-10-2025,Tamil Nadu,Krishnagiri,635001,2,27
15-10-2025,Tamil Nadu,Krishnagiri,635104,7,14
15-10-2025,Tamil Nadu,Krishnagiri,635107,4,21
15-10-2025,Tamil Nadu,Krishnagiri,635116,1,9
15-10-2025,Tamil Nadu,Krishnagiri,635126,8,27
15-10-2025,Tamil Nadu,Krishnagiri,636806,0,1
16-10-2025,Tamil Nadu,Krishnagiri,635105,2,9
16-10-2025,Tamil Nadu,Krishnagiri,635108,2,5
16-10-2025,Tamil Nadu,Krishnagiri,635112,2,19
16-10-2025,Tamil Nadu,Krishnagiri,635124,0,4
16-10-2025,Tamil Nadu,Krishnagiri,635203,2,20
16-10-2025,Tamil Nadu,Krishnagiri,635307,6,15
13-11-2025,Tamil Nadu,Krishnagiri,635106,1,2
16-11-2025,Tamil Nadu,Krishnagiri,635122,1,6
16-11-2025,Tamil Nadu,Krishnagiri,635206,1,5
02-12-2025,Tamil Nadu,Krishnagiri,636812,1,1
04-12-2025,Tamil Nadu,Krishnagiri,636806,1,0
07-12-2025,Tamil Nadu,Krishnagiri,635111,1,0
11-12-2025,Tamil Nadu,Krishnagiri,635654,0,1
14-12-2025,Tamil Nadu,Krishnagiri,635116,2,7
14-12-2025,Tamil Nadu,Krishnagiri,636806,1,3
26-10-2025,Tamil Nadu,Krishnagiri,635207,6,17
26-10-2025,Tamil Nadu,Krishnagiri,635306,6,3
26-10-2025,Tamil Nadu,Krishnagiri,635307,5,17
26-10-2025,Tamil Nadu,Krishnagiri,635654,1,1
26-10-2025,Tamil Nadu,Krishnagiri,636806,1,3
26-10-2025,Tamil Nadu,Krishnagiri,635102,5,15
26-10-2025,Tamil Nadu,Krishnagiri,635104,1,7
26-10-2025,Tamil Nadu,Krishnagiri,635114,1,3
26-10-2025,Tamil Nadu,Krishnagiri,635119,0,3
21-10-2025,Tamil Nadu,Krishnagiri,635103,1,0
21-10-2025,Tamil Nadu,Krishnagiri,635105,1,4
21-10-2025,Tamil Nadu,Krishnagiri,635108,0,2
21-10-2025,Tamil Nadu,Krishnagiri,635122,0,3
21-10-2025,Tamil Nadu,Krishnagiri,635123,1,1
21-10-2025,Tamil Nadu,Krishnagiri,636902,0,1
20-10-2025,Tamil Nadu,Krishnagiri,635103,0,4
20-10-2025,Tamil Nadu,Krishnagiri,635106,1,1
20-10-2025,Tamil Nadu,Krishnagiri,635115,4,1
20-10-2025,Tamil Nadu,Krishnagiri,635117,2,1
20-10-2025,Tamil Nadu,Krishnagiri,635119,0,3
20-10-2025,Tamil Nadu,Krishnagiri,635120,1,1
20-10-2025,Tamil Nadu,Krishnagiri,635203,2,5
20-10-2025,Tamil Nadu,Krishnagiri,635306,1,2
18-10-2025,Tamil Nadu,Krishnagiri,635002,2,8
18-10-2025,Tamil Nadu,Krishnagiri,635108,2,3
18-10-2025,Tamil Nadu,Krishnagiri,635126,1,12
18-10-2025,Tamil Nadu,Krishnagiri,635304,3,11
18-10-2025,Tamil Nadu,Krishnagiri,635306,1,3
18-10-2025,Tamil Nadu,Krishnagiri,636806,0,1
17-10-2025,Tamil Nadu,Krishnagiri,635002,2,6
17-10-2025,Tamil Nadu,Krishnagiri,635102,1,7
17-10-2025,Tamil Nadu,Krishnagiri,635104,1,11
17-10-2025,Tamil Nadu,Krishnagiri,635108,0,4
17-10-2025,Tamil Nadu,Krishnagiri,635113,3,11
17-10-2025,Tamil Nadu,Krishnagiri,635115,1,5
17-10-2025,Tamil Nadu,Krishnagiri,635116,1,9
17-10-2025,Tamil Nadu,Krishnagiri,635118,0,10
17-10-2025,Tamil Nadu,Krishnagiri,635122,1,7
17-10-2025,Tamil Nadu,Krishnagiri,635123,0,1
17-10-2025,Tamil Nadu,Krishnagiri,635203,0,11
17-10-2025,Tamil Nadu,Krishnagiri,635206,4,6
19-10-2025,Tamil Nadu,Krishnagiri,635108,3,0
19-10-2025,Tamil Nadu,Krishnagiri,635111,0,1
19-10-2025,Tamil Nadu,Krishnagiri,635201,0,3
19-10-2025,Tamil Nadu,Krishnagiri,635206,3,7
19-10-2025,Tamil Nadu,Krishnagiri,635307,0,9
19-10-2025,Tamil Nadu,Krishnagiri,636902,2,0
23-10-2025,Tamil Nadu,Krishnagiri,635103,0,2
23-10-2025,Tamil Nadu,Krishnagiri,635105,0,1
23-10-2025,Tamil Nadu,Krishnagiri,635117,1,0
23-10-2025,Tamil Nadu,Krishnagiri,636902,2,0
22-10-2025,Tamil Nadu,Krishnagiri,635001,0,1
22-10-2025,Tamil Nadu,Krishnagiri,635126,0,2
22-10-2025,Tamil Nadu,Krishnagiri,635307,1,0
24-10-2025,Tamil Nadu,Krishnagiri,635101,0,5
24-10-2025,Tamil Nadu,Krishnagiri,635106,0,5
24-10-2025,Tamil Nadu,Krishnagiri,635112,1,9
24-10-2025,Tamil Nadu,Krishnagiri,635117,3,15
25-10-2025,Tamil Nadu,Krishnagiri,635001,4,21
25-10-2025,Tamil Nadu,Krishnagiri,635107,4,23
25-10-2025,Tamil Nadu,Krishnagiri,635108,3,7
25-10-2025,Tamil Nadu,Krishnagiri,635117,2,17
25-10-2025,Tamil Nadu,Krishnagiri,635118,1,3
25-10-2025,Tamil Nadu,Krishnagiri,635201,2,1
25-10-2025,Tamil Nadu,Krishnagiri,635304,3,6
27-10-2025,Tamil Nadu,Krishnagiri,635115,1,13
27-10-2025,Tamil Nadu,Krishnagiri,635120,2,9
27-10-2025,Tamil Nadu,Krishnagiri,635122,5,7
27-10-2025,Tamil Nadu,Krishnagiri,635203,1,15
28-10-2025,Tamil Nadu,Krishnagiri,635111,1,3
28-10-2025,Tamil Nadu,Krishnagiri,635112,5,15
28-10-2025,Tamil Nadu,Krishnagiri,635113,8,12
28-10-2025,Tamil Nadu,Krishnagiri,635114,0,5
28-10-2025,Tamil Nadu,Krishnagiri,635116,1,4
28-10-2025,Tamil Nadu,Krishnagiri,635117,5,6
28-10-2025,Tamil Nadu,Krishnagiri,635120,0,7
28-10-2025,Tamil Nadu,Krishnagiri,635207,6,14
02-11-2025,Tamil Nadu,Krishnagiri,635106,0,3
02-11-2025,Tamil Nadu,Krishnagiri,635114,0,3
02-11-2025,Tamil Nadu,Krishnagiri,635119,2,1
09-11-2025,Tamil Nadu,Krishnagiri,635106,0,1
09-11-2025,Tamil Nadu,Krishnagiri,635120,0,5
09-11-2025,Tamil Nadu,Krishnagiri,635123,0,1
09-11-2025,Tamil Nadu,Krishnagiri,635201,0,2
20-12-2025,Tamil Nadu,Krishnagiri,636902,0,1
25-11-2025,Tamil Nadu,Krishnagiri,636806,0,1
21-12-2025,Tamil Nadu,Krishnagiri,635206,1,4
23-12-2025,Tamil Nadu,Krishnagiri,635106,1,1
29-12-2025,Tamil Nadu,Krishnagiri,635002,1,8
29-12-2025,Tamil Nadu,Krishnagiri,635101,2,4
29-12-2025,Tamil Nadu,Krishnagiri,635110,4,12
29-12-2025,Tamil Nadu,Krishnagiri,635111,0,2
29-12-2025,Tamil Nadu,Krishnagiri,635113,2,13
29-12-2025,Tamil Nadu,Krishnagiri,635115,1,12
29-12-2025,Tamil Nadu,Krishnagiri,635117,2,31
29-12-2025,Tamil Nadu,Krishnagiri,635120,3,6
29-12-2025,Tamil Nadu,Krishnagiri,635122,1,8
29-12-2025,Tamil Nadu,Krishnagiri,636806,1,2
03-01-2026,Tamil Nadu,Krishnagiri,635106,0,1
03-01-2026,Tamil Nadu,Krishnagiri,635109,1,13
03-01-2026,Tamil Nadu,Krishnagiri,635206,0,4
18-12-2025,Tamil Nadu,Krishnagiri,635103,0,12
18-12-2025,Tamil Nadu,Krishnagiri,635104,2,28
18-12-2025,Tamil Nadu,Krishnagiri,635108,0,11
18-12-2025,Tamil Nadu,Krishnagiri,635115,1,20
18-12-2025,Tamil Nadu,Krishnagiri,635121,2,24
18-12-2025,Tamil Nadu,Krishnagiri,635207,3,17
18-12-2025,Tamil Nadu,Krishnagiri,636902,0,8
15-12-2025,Tamil Nadu,Krishnagiri,635109,9,83
15-12-2025,Tamil Nadu,Krishnagiri,635118,0,14
15-12-2025,Tamil Nadu,Krishnagiri,635124,1,3
15-12-2025,Tamil Nadu,Krishnagiri,635126,6,29
15-12-2025,Tamil Nadu,Krishnagiri,635201,0,5
15-12-2025,Tamil Nadu,Krishnagiri,635206,0,27
08-12-2025,Tamil Nadu,Krishnagiri,635112,3,26
08-12-2025,Tamil Nadu,Krishnagiri,635113,1,28
08-12-2025,Tamil Nadu,Krishnagiri,635118,1,10
08-12-2025,Tamil Nadu,Krishnagiri,635119,2,11
08-12-2025,Tamil Nadu,Krishnagiri,635121,0,30
08-12-2025,Tamil Nadu,Krishnagiri,635201,0,9
08-12-2025,Tamil Nadu,Krishnagiri,635204,2,10
08-12-2025,Tamil Nadu,Krishnagiri,636902,2,1
09-12-2025,Tamil Nadu,Krishnagiri,635104,2,24
09-12-2025,Tamil Nadu,Krishnagiri,635106,0,4
09-12-2025,Tamil Nadu,Krishnagiri,635108,1,14
09-12-2025,Tamil Nadu,Krishnagiri,635115,3,15
09-12-2025,Tamil Nadu,Krishnagiri,635207,2,24
10-12-2025,Tamil Nadu,Krishnagiri,635102,0,7
10-12-2025,Tamil Nadu,Krishnagiri,635104,4,31
10-12-2025,Tamil Nadu,Krishnagiri,635105,0,19
10-12-2025,Tamil Nadu,Krishnagiri,635113,3,18
10-12-2025,Tamil Nadu,Krishnagiri,635114,1,8
10-12-2025,Tamil Nadu,Krishnagiri,635116,2,18
10-12-2025,Tamil Nadu,Krishnagiri,635121,1,18
10-12-2025,Tamil Nadu,Krishnagiri,635203,0,30
10-12-2025,Tamil Nadu,Krishnagiri,635304,1,9
10-12-2025,Tamil Nadu,Krishnagiri,635306,1,13
10-12-2025,Tamil Nadu,Krishnagiri,636806,0,3
10-12-2025,Tamil Nadu,Krishnagiri,636902,0,6
11-12-2025,Tamil Nadu,Krishnagiri,635102,1,17
11-12-2025,Tamil Nadu,Krishnagiri,635104,4,22
11-12-2025,Tamil Nadu,Krishnagiri,635117,3,27
11-12-2025,Tamil Nadu,Krishnagiri,635201,0,7
11-12-2025,Tamil Nadu,Krishnagiri,635207,2,11
11-12-2025,Tamil Nadu,Krishnagiri,635306,0,18
28-12-2025,Tamil Nadu,Krishnagiri,635002,1,7
28-12-2025,Tamil Nadu,Krishnagiri,635104,2,8
28-12-2025,Tamil Nadu,Krishnagiri,635108,2,7
28-12-2025,Tamil Nadu,Krishnagiri,635124,0,1
23-12-2025,Tamil Nadu,Krishnagiri,635102,0,8
23-12-2025,Tamil Nadu,Krishnagiri,635107,4,31
23-12-2025,Tamil Nadu,Krishnagiri,635122,3,13
23-12-2025,Tamil Nadu,Krishnagiri,635207,0,26
23-12-2025,Tamil Nadu,Krishnagiri,635306,2,16
23-12-2025,Tamil Nadu,Krishnagiri,635307,1,24
23-12-2025,Tamil Nadu,Krishnagiri,636902,1,3
27-12-2025,Tamil Nadu,Krishnagiri,635102,1,10
27-12-2025,Tamil Nadu,Krishnagiri,635106,0,4
27-12-2025,Tamil Nadu,Krishnagiri,635107,1,16
27-12-2025,Tamil Nadu,Krishnagiri,635117,3,18
27-12-2025,Tamil Nadu,Krishnagiri,635119,2,7
27-12-2025,Tamil Nadu,Krishnagiri,635203,2,12
27-12-2025,Tamil Nadu,Krishnagiri,635304,1,10
27-12-2025,Tamil Nadu,Krishnagiri,635306,2,4
27-12-2025,Tamil Nadu,Krishnagiri,635307,1,13
27-12-2025,Tamil Nadu,Krishnagiri,636902,1,1
13-12-2025,Tamil Nadu,Krishnagiri,635103,0,4
13-12-2025,Tamil Nadu,Krishnagiri,635104,0,8
13-12-2025,Tamil Nadu,Krishnagiri,635111,0,2
13-12-2025,Tamil Nadu,Krishnagiri,635121,1,5
13-12-2025,Tamil Nadu,Krishnagiri,635122,3,14
13-12-2025,Tamil Nadu,Krishnagiri,635201,0,3
13-12-2025,Tamil Nadu,Krishnagiri,635204,1,4
13-12-2025,Tamil Nadu,Krishnagiri,635206,0,8
13-12-2025,Tamil Nadu,Krishnagiri,635207,0,11
13-12-2025,Tamil Nadu,Krishnagiri,636806,0,1
14-12-2025,Tamil Nadu,Krishnagiri,635105,0,1
14-12-2025,Tamil Nadu,Krishnagiri,635106,0,1
14-12-2025,Tamil Nadu,Krishnagiri,635110,1,1
14-12-2025,Tamil Nadu,Krishnagiri,635113,0,5
14-12-2025,Tamil Nadu,Krishnagiri,635117,0,1
20-12-2025,Tamil Nadu,Krishnagiri,635001,4,27
20-12-2025,Tamil Nadu,Krishnagiri,635108,0,5
20-12-2025,Tamil Nadu,Krishnagiri,635111,0,2
20-12-2025,Tamil Nadu,Krishnagiri,635115,0,12
20-12-2025,Tamil Nadu,Krishnagiri,635116,3,5
20-12-2025,Tamil Nadu,Krishnagiri,635118,1,11
21-12-2025,Tamil Nadu,Krishnagiri,635105,0,1
21-12-2025,Tamil Nadu,Krishnagiri,635109,6,13
21-12-2025,Tamil Nadu,Krishnagiri,635114,0,2
22-12-2025,Tamil Nadu,Krishnagiri,635101,0,3
22-12-2025,Tamil Nadu,Krishnagiri,635112,1,17
22-12-2025,Tamil Nadu,Krishnagiri,635116,1,8
22-12-2025,Tamil Nadu,Krishnagiri,635201,0,5
17-12-2025,Tamil Nadu,Krishnagiri,635108,0,11
17-12-2025,Tamil Nadu,Krishnagiri,635113,2,20
17-12-2025,Tamil Nadu,Krishnagiri,635117,0,17
17-12-2025,Tamil Nadu,Krishnagiri,635124,0,7
17-12-2025,Tamil Nadu,Krishnagiri,636806,0,2
16-12-2025,Tamil Nadu,Krishnagiri,635002,2,10
16-12-2025,Tamil Nadu,Krishnagiri,635104,1,29
16-12-2025,Tamil Nadu,Krishnagiri,635109,9,81
16-12-2025,Tamil Nadu,Krishnagiri,635204,0,5
16-12-2025,Tamil Nadu,Krishnagiri,635304,0,7
16-12-2025,Tamil Nadu,Krishnagiri,635306,3,9
16-12-2025,Tamil Nadu,Krishnagiri,636902,0,1
31-12-2025,Tamil Nadu,Krishnagiri,635001,4,35
31-12-2025,Tamil Nadu,Krishnagiri,635102,0,3
31-12-2025,Tamil Nadu,Krishnagiri,635105,0,4
31-12-2025,Tamil Nadu,Krishnagiri,635106,0,4
31-12-2025,Tamil Nadu,Krishnagiri,635118,1,8
31-12-2025,Tamil Nadu,Krishnagiri,635124,0,3
31-12-2025,Tamil Nadu,Krishnagiri,635204,1,3
31-12-2025,Tamil Nadu,Krishnagiri,635206,1,10
24-12-2025,Tamil Nadu,Krishnagiri,635101,0,9
24-12-2025,Tamil Nadu,Krishnagiri,635103,4,13
24-12-2025,Tamil Nadu,Krishnagiri,635110,0,8
24-12-2025,Tamil Nadu,Krishnagiri,635114,0,3
24-12-2025,Tamil Nadu,Krishnagiri,635126,6,26
01-01-2026,Tamil Nadu,Krishnagiri,635110,2,12
01-01-2026,Tamil Nadu,Krishnagiri,635118,2,11
01-01-2026,Tamil Nadu,Krishnagiri,635203,3,13
01-01-2026,Tamil Nadu,Krishnagiri,635306,1,7
01-01-2026,Tamil Nadu,Krishnagiri,636806,0,1
02-01-2026,Tamil Nadu,Krishnagiri,635002,0,1
02-01-2026,Tamil Nadu,Krishnagiri,635116,2,3
02-01-2026,Tamil Nadu,Krishnagiri,635123,1,6
02-01-2026,Tamil Nadu,Krishnagiri,635126,8,18
02-01-2026,Tamil Nadu,Krishnagiri,635207,6,10
25-12-2025,Tamil Nadu,Krishnagiri,635001,0,7
25-12-2025,Tamil Nadu,Krishnagiri,635118,1,0
25-12-2025,Tamil Nadu,Krishnagiri,635204,0,5
26-12-2025,Tamil Nadu,Krishnagiri,635109,19,74
26-12-2025,Tamil Nadu,Krishnagiri,635112,4,28
26-12-2025,Tamil Nadu,Krishnagiri,635114,2,8
26-12-2025,Tamil Nadu,Krishnagiri,635122,0,12
26-12-2025,Tamil Nadu,Krishnagiri,635206,5,14
26-12-2025,Tamil Nadu,Krishnagiri,636902,0,2
19-12-2025,Tamil Nadu,Krishnagiri,635001,3,49
19-12-2025,Tamil Nadu,Krishnagiri,635101,0,9
19-12-2025,Tamil Nadu,Krishnagiri,635117,5,28
19-12-2025,Tamil Nadu,Krishnagiri,635119,0,6
19-12-2025,Tamil Nadu,Krishnagiri,635304,1,18
19-12-2025,Tamil Nadu,Krishnagiri,635306,1,12
19-12-2025,Tamil Nadu,Krishnagiri,636812,0,1
19-12-2025,Tamil Nadu,Krishnagiri,636902,0,3
12-12-2025,Tamil Nadu,Krishnagiri,635101,0,12
12-12-2025,Tamil Nadu,Krishnagiri,635102,0,11
12-12-2025,Tamil Nadu,Krishnagiri,635103,0,13
12-12-2025,Tamil Nadu,Krishnagiri,635110,1,11
12-12-2025,Tamil Nadu,Krishnagiri,635117,2,13
12-12-2025,Tamil Nadu,Krishnagiri,635118,0,17
12-12-2025,Tamil Nadu,Krishnagiri,635121,2,29
03-12-2025,Tamil Nadu,Krishnagiri,635103,1,8
03-12-2025,Tamil Nadu,Krishnagiri,635119,1,10
03-12-2025,Tamil Nadu,Krishnagiri,635203,1,15
03-12-2025,Tamil Nadu,Krishnagiri,635204,0,8
05-12-2025,Tamil Nadu,Krishnagiri,635002,1,10
05-12-2025,Tamil Nadu,Krishnagiri,635101,0,10
05-12-2025,Tamil Nadu,Krishnagiri,635105,0,8
05-12-2025,Tamil Nadu,Krishnagiri,635109,16,71
05-12-2025,Tamil Nadu,Krishnagiri,635112,4,19
05-12-2025,Tamil Nadu,Krishnagiri,635115,2,13
05-12-2025,Tamil Nadu,Krishnagiri,635122,2,15
05-12-2025,Tamil Nadu,Krishnagiri,635123,1,10
05-12-2025,Tamil Nadu,Krishnagiri,635126,3,33
05-12-2025,Tamil Nadu,Krishnagiri,635201,0,9
05-12-2025,Tamil Nadu,Krishnagiri,635207,5,21
05-12-2025,Tamil Nadu,Krishnagiri,635304,0,9
05-12-2025,Tamil Nadu,Krishnagiri,636902,1,4
04-12-2025,Tamil Nadu,Krishnagiri,635107,2,19
04-12-2025,Tamil Nadu,Krishnagiri,635109,15,73
04-12-2025,Tamil Nadu,Krishnagiri,635111,0,2
04-12-2025,Tamil Nadu,Krishnagiri,635126,4,30
04-12-2025,Tamil Nadu,Krishnagiri,635206,0,12
06-12-2025,Tamil Nadu,Krishnagiri,635104,1,24
06-12-2025,Tamil Nadu,Krishnagiri,635108,1,6
06-12-2025,Tamil Nadu,Krishnagiri,635113,1,16
06-12-2025,Tamil Nadu,Krishnagiri,635119,0,3
06-12-2025,Tamil Nadu,Krishnagiri,636902,3,3
07-12-2025,Tamil Nadu,Krishnagiri,635101,0,1
07-12-2025,Tamil Nadu,Krishnagiri,635104,0,5
07-12-2025,Tamil Nadu,Krishnagiri,635113,0,5
07-12-2025,Tamil Nadu,Krishnagiri,635126,1,6
06-11-2025,Tamil Nadu,Krishnagiri,635103,1,12
06-11-2025,Tamil Nadu,Krishnagiri,635104,1,10
06-11-2025,Tamil Nadu,Krishnagiri,635106,0,4
06-11-2025,Tamil Nadu,Krishnagiri,635111,0,1
06-11-2025,Tamil Nadu,Krishnagiri,635112,2,20
06-11-2025,Tamil Nadu,Krishnagiri,635113,0,10
06-11-2025,Tamil Nadu,Krishnagiri,635114,0,5
06-11-2025,Tamil Nadu,Krishnagiri,635118,1,15
06-11-2025,Tamil Nadu,Krishnagiri,635120,0,3
06-11-2025,Tamil Nadu,Krishnagiri,635123,1,3
06-11-2025,Tamil Nadu,Krishnagiri,635206,2,16
05-11-2025,Tamil Nadu,Krishnagiri,635103,1,8
05-11-2025,Tamil Nadu,Krishnagiri,635105,1,7
05-11-2025,Tamil Nadu,Krishnagiri,635116,0,13
05-11-2025,Tamil Nadu,Krishnagiri,635118,1,7
05-11-2025,Tamil Nadu,Krishnagiri,635122,0,9
05-11-2025,Tamil Nadu,Krishnagiri,635203,7,17
05-11-2025,Tamil Nadu,Krishnagiri,635304,0,2
04-11-2025,Tamil Nadu,Krishnagiri,635001,7,35
04-11-2025,Tamil Nadu,Krishnagiri,635101,0,11
04-11-2025,Tamil Nadu,Krishnagiri,635102,6,4
04-11-2025,Tamil Nadu,Krishnagiri,635113,3,17
04-11-2025,Tamil Nadu,Krishnagiri,635203,4,26
04-11-2025,Tamil Nadu,Krishnagiri,635204,2,9
04-11-2025,Tamil Nadu,Krishnagiri,635307,5,13
04-11-2025,Tamil Nadu,Krishnagiri,636812,0,1
07-11-2025,Tamil Nadu,Krishnagiri,635108,0,8
07-11-2025,Tamil Nadu,Krishnagiri,635115,3,11
07-11-2025,Tamil Nadu,Krishnagiri,635116,1,16
07-11-2025,Tamil Nadu,Krishnagiri,635120,0,16
07-11-2025,Tamil Nadu,Krishnagiri,635126,3,29
07-11-2025,Tamil Nadu,Krishnagiri,635204,1,6
07-11-2025,Tamil Nadu,Krishnagiri,635306,2,11
12-11-2025,Tamil Nadu,Krishnagiri,635102,3,8
12-11-2025,Tamil Nadu,Krishnagiri,635107,1,26
12-11-2025,Tamil Nadu,Krishnagiri,635123,1,9
12-11-2025,Tamil Nadu,Krishnagiri,635203,1,20
12-11-2025,Tamil Nadu,Krishnagiri,635204,0,6
12-11-2025,Tamil Nadu,Krishnagiri,635206,3,12
12-11-2025,Tamil Nadu,Krishnagiri,635207,1,11
12-11-2025,Tamil Nadu,Krishnagiri,635654,0,1
13-11-2025,Tamil Nadu,Krishnagiri,635102,3,6
13-11-2025,Tamil Nadu,Krishnagiri,635104,3,10
13-11-2025,Tamil Nadu,Krishnagiri,635115,0,7
13-11-2025,Tamil Nadu,Krishnagiri,635117,6,24
13-11-2025,Tamil Nadu,Krishnagiri,635306,0,5
13-11-2025,Tamil Nadu,Krishnagiri,636806,0,2
14-11-2025,Tamil Nadu,Krishnagiri,635101,0,7
14-11-2025,Tamil Nadu,Krishnagiri,635111,0,2
14-11-2025,Tamil Nadu,Krishnagiri,635113,1,16
14-11-2025,Tamil Nadu,Krishnagiri,635117,3,20
14-11-2025,Tamil Nadu,Krishnagiri,635121,2,21
14-11-2025,Tamil Nadu,Krishnagiri,635201,2,9
14-11-2025,Tamil Nadu,Krishnagiri,635204,1,9
14-11-2025,Tamil Nadu,Krishnagiri,635207,2,13
14-11-2025,Tamil Nadu,Krishnagiri,636812,1,0
14-11-2025,Tamil Nadu,Krishnagiri,636902,2,3
08-11-2025,Tamil Nadu,Krishnagiri,635112,4,25
08-11-2025,Tamil Nadu,Krishnagiri,635114,0,6
08-11-2025,Tamil Nadu,Krishnagiri,635118,0,12
08-11-2025,Tamil Nadu,Krishnagiri,635119,0,4
08-11-2025,Tamil Nadu,Krishnagiri,635123,1,5
08-11-2025,Tamil Nadu,Krishnagiri,635307,8,19
08-11-2025,Tamil Nadu,Krishnagiri,635654,0,1
09-11-2025,Tamil Nadu,Krishnagiri,635105,0,1
09-11-2025,Tamil Nadu,Krishnagiri,635110,2,4
09-11-2025,Tamil Nadu,Krishnagiri,635117,0,1
09-11-2025,Tamil Nadu,Krishnagiri,635121,0,2
09-11-2025,Tamil Nadu,Krishnagiri,636806,0,1
11-11-2025,Tamil Nadu,Krishnagiri,635001,6,37
11-11-2025,Tamil Nadu,Krishnagiri,635101,0,4
11-11-2025,Tamil Nadu,Krishnagiri,635103,0,13
11-11-2025,Tamil Nadu,Krishnagiri,635108,0,8
11-11-2025,Tamil Nadu,Krishnagiri,635111,1,0
11-11-2025,Tamil Nadu,Krishnagiri,635113,1,15
11-11-2025,Tamil Nadu,Krishnagiri,635121,3,13
11-11-2025,Tamil Nadu,Krishnagiri,635123,2,9
11-11-2025,Tamil Nadu,Krishnagiri,635124,1,3
11-11-2025,Tamil Nadu,Krishnagiri,635126,4,29
11-11-2025,Tamil Nadu,Krishnagiri,635306,0,13
11-11-2025,Tamil Nadu,Krishnagiri,635307,0,19
11-11-2025,Tamil Nadu,Krishnagiri,636806,0,1
10-11-2025,Tamil Nadu,Krishnagiri,635002,0,7
10-11-2025,Tamil Nadu,Krishnagiri,635102,0,7
10-11-2025,Tamil Nadu,Krishnagiri,635103,1,11
10-11-2025,Tamil Nadu,Krishnagiri,635106,0,5
10-11-2025,Tamil Nadu,Krishnagiri,635113,2,22
10-11-2025,Tamil Nadu,Krishnagiri,635207,5,19
10-11-2025,Tamil Nadu,Krishnagiri,636806,0,4
21-11-2025,Tamil Nadu,Krishnagiri,635101,2,8
21-11-2025,Tamil Nadu,Krishnagiri,635110,3,11
21-11-2025,Tamil Nadu,Krishnagiri,635119,3,1
21-11-2025,Tamil Nadu,Krishnagiri,635124,0,2
21-11-2025,Tamil Nadu,Krishnagiri,635201,1,7
16-11-2025,Tamil Nadu,Krishnagiri,635104,0,3
16-11-2025,Tamil Nadu,Krishnagiri,635107,0,1
16-11-2025,Tamil Nadu,Krishnagiri,635204,0,2
16-11-2025,Tamil Nadu,Krishnagiri,635207,0,1
15-11-2025,Tamil Nadu,Krishnagiri,635002,1,11
15-11-2025,Tamil Nadu,Krishnagiri,635101,0,3
15-11-2025,Tamil Nadu,Krishnagiri,635102,1,7
15-11-2025,Tamil Nadu,Krishnagiri,635107,4,26
15-11-2025,Tamil Nadu,Krishnagiri,635113,3,9
15-11-2025,Tamil Nadu,Krishnagiri,635119,0,2
15-11-2025,Tamil Nadu,Krishnagiri,635121,5,12
15-11-2025,Tamil Nadu,Krishnagiri,635122,1,5
15-11-2025,Tamil Nadu,Krishnagiri,635304,3,6
15-11-2025,Tamil Nadu,Krishnagiri,636806,1,2
17-11-2025,Tamil Nadu,Krishnagiri,635104,4,21
17-11-2025,Tamil Nadu,Krishnagiri,635105,2,18
17-11-2025,Tamil Nadu,Krishnagiri,635113,2,14
17-11-2025,Tamil Nadu,Krishnagiri,635115,0,13
17-11-2025,Tamil Nadu,Krishnagiri,635119,3,2
17-11-2025,Tamil Nadu,Krishnagiri,635123,1,10
17-11-2025,Tamil Nadu,Krishnagiri,635203,1,25
17-11-2025,Tamil Nadu,Krishnagiri,635204,1,10
17-11-2025,Tamil Nadu,Krishnagiri,635304,4,26
17-11-2025,Tamil Nadu,Krishnagiri,635306,1,7
17-11-2025,Tamil Nadu,Krishnagiri,636806,0,2
19-11-2025,Tamil Nadu,Krishnagiri,635101,0,8
19-11-2025,Tamil Nadu,Krishnagiri,635110,7,22
19-11-2025,Tamil Nadu,Krishnagiri,635111,0,2
19-11-2025,Tamil Nadu,Krishnagiri,635113,0,19
19-11-2025,Tamil Nadu,Krishnagiri,635117,3,26
19-11-2025,Tamil Nadu,Krishnagiri,635123,0,2
19-11-2025,Tamil Nadu,Krishnagiri,635201,0,7
18-11-2025,Tamil Nadu,Krishnagiri,635002,1,8
18-11-2025,Tamil Nadu,Krishnagiri,635103,2,5
18-11-2025,Tamil Nadu,Krishnagiri,635105,3,12
18-11-2025,Tamil Nadu,Krishnagiri,635106,0,2
18-11-2025,Tamil Nadu,Krishnagiri,635107,1,19
